Date,PAVE,ESGU,BBCA,ESGV,MSOS,JEPI,COWZ,LCTU,XLC,ESGE,ESGD,AVUV,JPST
2016-09-16,,,,,,,,,,0.001963125869584026,0.0,,
2016-09-19,,,,,,,,,,0.014247434521827973,0.0,,
2016-09-20,,,,,,,,,,0.0,0.006468902420436962,,
2016-09-21,,,,,,,,,,0.0,0.0,,
2016-09-22,,,,,,,,,,0.0,0.0,,
2016-09-23,,,,,,,,,,0.024407464113334942,0.01821109647447816,,
2016-09-26,,,,,,,,,,-0.02125465564720752,-0.011081827723798843,,
2016-09-27,,,,,,,,,,0.012258981833908722,-0.0031561907095856157,,
2016-09-28,,,,,,,,,,0.007439524300906664,0.014461270921901415,,
2016-09-29,,,,,,,,,,-0.011849536987582954,-0.010748324689919486,,
2016-09-30,,,,,,,,,,0.0022591655979515846,0.00744430865321033,,
2016-10-03,,,,,,,,,,0.0057223550638692,-0.006509496990186214,,
2016-10-04,,,,,,,,,,-0.0060344987652487525,0.0,,
2016-10-05,,,,,,,,,,0.005030346012826259,0.0,,
2016-10-06,,,,,,,,,,0.0036242885497062005,0.0,,
2016-10-07,,,,,,,,,,-0.003955093965611889,0.0,,
2016-10-10,,,,,,,,,,0.0,0.0,,
2016-10-11,,,,,,,,,,-0.010359131851583547,0.0,,
2016-10-12,,,,,,,,,,-0.0020934809581180103,-0.01930250666984379,,
2016-10-13,,,,,,,,,,-0.0050875302556741,-0.002527804767736619,,
2016-10-14,,,,,,,,,,-0.0010368855390764375,0.0009049385617010408,,
2016-10-17,,,,,,,,,,0.0,-0.002188506754175701,,
2016-10-18,,,,,,,,,,0.0,0.0,,
2016-10-19,,,,,,,,,,0.0,0.0,,
2016-10-20,,,,,,,,,,0.020404702215115922,0.011981523225846669,,
2016-10-21,,,,,,,,,,-0.005671451583851073,-0.0015405243463875173,,
2016-10-24,,,,,,,,,,0.008477800075824327,-0.0013810849637951872,,
2016-10-25,,,,,,,,,,0.0,-0.0012036027623987255,,
2016-10-26,,,,,,,,,,0.0,-0.0026977563815007155,,
2016-10-27,,,,,,,,,,-0.013924728724464153,-0.0009017713198067323,,
2016-10-28,,,,,,,,,,-0.009065586572738371,-0.0018052572359275043,,
2016-10-31,,,,,,,,,,0.0,0.0013203054161112782,,
2016-11-01,,,,,,,,,,-0.00175942249390304,0.000487572922223789,,
2016-11-02,,,,,,,,,,-0.013570383910902595,0.0,,
2016-11-03,,,,,,,,,,0.0019649998959154757,-0.011733000971461016,,
2016-11-04,,,,,,,,,,-0.0060625600105950195,-0.008219182410831971,,
2016-11-07,,,,,,,,,,0.029063478491803352,0.01025771964138733,,
2016-11-08,,,,,,,,,,-0.004009889171680769,0.002606920033223048,,
2016-11-09,,,,,,,,,,-0.014528332547897982,0.00127263470158967,,
2016-11-10,,,,,,,,,,-0.029182607646030534,0.0,,
2016-11-11,,,,,,,,,,-0.02171750328035227,-0.009079155266199734,,
2016-11-14,,,,,,,,,,-0.008434547849653473,-0.004947916322663892,,
2016-11-15,,,,,,,,,,0.0,0.0036832137072864146,,
2016-11-16,,,,,,,,,,0.008845909003476482,-0.007339394854840253,,
2016-11-17,,,,,,,,,,0.007515612724080523,0.00497215940721385,,
2016-11-18,,,,,,,,,,0.00037107816122339266,-0.010318419913559529,,
2016-11-21,,,,,,,,,,0.0009462943920992561,0.005055141148479159,,
2016-11-22,,,,,,,,,,0.011841755735539916,0.0044562845048141675,,
2016-11-23,,,,,,,,,,-0.007875624374647616,0.0,,
2016-11-25,,,,,,,,,,0.0,0.0,,
2016-11-28,,,,,,,,,,0.008122722259369608,-0.003147883185241618,,
2016-11-29,,,,,,,,,,0.0,0.0064635010982982966,,
2016-11-30,,,,,,,,,,0.0,0.0,,
2016-12-01,,,,,,,,,,0.0,-0.007522804775041969,,
2016-12-02,,,,,,,,,,0.0,0.0,,
2016-12-05,,,,,,,,,,-0.0065920224729892896,0.0,,
2016-12-06,,,,,,,,,,0.0,0.0,,
2016-12-07,,0.0,,,,,,,,0.0,0.03362900466558161,,
2016-12-08,,0.0,,,,,,,,0.0,0.00019675240768135538,,
2016-12-09,,0.0,,,,,,,,0.02097686389398934,0.0027540777917189896,,
2016-12-12,,0.0,,,,,,,,-0.005145687772180052,-0.0025679093012000997,,
2016-12-13,,0.029216375386003968,,,,,,,,0.0,0.010727182804612712,,
2016-12-14,,0.0,,,,,,,,0.0,-0.012930827084287944,,
2016-12-15,,0.0,,,,,,,,0.0,-0.00589620742289465,,
2016-12-16,,0.0,,,,,,,,-0.015479842516819553,0.0,,
2016-12-19,,0.0,,,,,,,,-0.007631832063243804,-3.612716137024741e-05,,
2016-12-20,,0.0,,,,,,,,0.0024894423742203298,0.0,,
2016-12-21,,0.0,,,,,,,,-0.0022667750383816854,0.0027610119262926336,,
2016-12-22,,0.0,,,,,,,,0.0,-0.0012598050477392597,,
2016-12-23,,-0.0072476709750126656,,,,,0.002015920726623932,,,-0.0034076719600665273,0.0014415933239626533,,
2016-12-27,,0.0,,,,,0.004426504422945676,,,0.0017936529286772807,0.00035987953106131343,,
2016-12-28,,0.0,,,,,-0.009507430209377277,,,0.0045508781633745166,-0.00449653038938147,,
2016-12-29,,-0.0037312194743710503,,,,,0.0024296415164375418,,,0.014036538975110258,0.003071340507803777,,
2016-12-30,,0.0,,,,,-0.004444278530080448,,,-0.006243435585692625,0.003944533526675675,,
2017-01-03,,0.0,,,,,0.011363820174326023,,,0.0,0.0025295431360494725,,
2017-01-04,,0.0,,,,,0.016051114794281895,,,0.021648683103696165,0.010379619432856702,,
2017-01-05,,0.0,,,,,-0.007898728561922641,,,0.011001063646822518,0.011866611006140504,,
2017-01-06,,0.01494119699723706,,,,,0.004379086687814393,,,0.0,-0.003850768031565921,,
2017-01-09,,-0.0038111351646917813,,,,,-0.003567267733567858,,,0.0,-0.0028114996028466566,,
2017-01-10,,0.001611108091818636,,,,,0.0015113196744671598,,,0.002854222582125532,0.0012335254970905485,,
2017-01-11,,0.0,,,,,-0.004408754045345242,,,0.008359937714046195,0.003871861258234466,,
2017-01-12,,0.0,,,,,0.0017157338357671748,,,0.005821152613206149,0.002454423884619361,,
2017-01-13,,0.0,,,,,0.002787620978782268,,,-0.004244285608042908,0.0031480333922786485,,
2017-01-17,,-0.0038191255842420224,,,,,-0.00039715023124831106,,,0.003910140796378414,-0.003051018299329744,,
2017-01-18,,0.0,,,,,0.0007152624041346645,,,0.0,-0.0004371816485131408,,
2017-01-19,,0.0,,,,,-0.004287697864701068,,,-0.006666733807237479,-0.0054232722680072065,,
2017-01-20,,0.0,,,,,0.003668422232617985,,,0.0010599006147962164,0.005277008978169961,,
2017-01-23,,0.0,,,,,-0.0040525603046288605,,,0.013584920146479496,0.002589579245459994,,
2017-01-24,,0.007062170516473509,,,,,0.01013166174102631,,,0.0048737759555443905,0.0,,
2017-01-25,,0.0,,,,,0.005015378072372956,,,0.008227719896501728,0.012408751662069673,,
2017-01-26,,0.0,,,,,-0.00632624639510726,,,-0.0018036608182306901,-0.00179274939639551,,
2017-01-27,,0.004608345020062243,,,,,-0.004744894962227075,,,-0.0006884414975323327,-0.003194685788735163,,
2017-01-30,,0.0,,,,,-0.005959440393090265,,,-0.00654509854764751,-0.0065836996951873505,,
2017-01-31,,0.0,,,,,0.005555654110344088,,,0.0,-8.725021485989082e-05,,
2017-02-01,,0.0,,,,,-0.003934852608644568,,,0.0,0.0,,
2017-02-02,,0.0,,,,,0.004788261223560353,,,0.007957550953054504,0.006366220602192829,,
2017-02-03,,0.0,,,,,0.005957343403106163,,,0.0,0.003639564989646571,,
2017-02-06,,0.0,,,,,-0.0015794613345773145,,,0.0,-0.008806700789892763,,
2017-02-07,,0.0021940201784420577,,,,,-0.0015816018063373738,,,0.0031133477888733996,0.0017420925168480927,,
2017-02-08,,0.0,,,,,0.003960671665771853,,,0.003429540501584283,0.004173767680166751,,
2017-02-09,,0.0,,,,,0.006705828890815946,,,0.0,0.0019050430422480336,,
2017-02-10,,0.004974967113811735,,,,,0.006269744913596664,,,0.01230332549891977,0.003111574224502922,,
2017-02-13,,0.0,,,,,0.00739875629783171,,,0.00422011491728802,0.004653007650928576,,
2017-02-14,,0.0,,,,,0.0007731149283660699,,,0.0,-0.0024016245595882557,,
2017-02-15,,0.0,,,,,0.006952571682678599,,,0.002689657297676895,0.003438821567955941,,
2017-02-16,,0.0,,,,,-0.0003835050274773044,,,0.005029065419915213,0.0026386437701746424,,
2017-02-17,,0.0,,,,,0.0011511302748914432,,,-0.007339244513655863,-0.001777031128035289,,
2017-02-21,,0.0,,,,,0.008432291904907796,,,0.012703567275268446,0.003132787375208723,,
2017-02-22,,0.0,,,,,-0.002280814885865401,,,0.0028873194157885695,-0.0003925879139626831,,
2017-02-23,,0.0,,,,,0.0015241055315617924,,,0.00016544695494880024,0.0023904722127381373,,
2017-02-24,,0.0,,,,,0.003803647118572284,,,-0.011083648396379653,-0.008516597064149312,,
2017-02-27,,0.025346393985925975,,,,,0.005305082351786172,,,-0.004014488680650463,0.0006872395890253902,,
2017-02-28,,0.0,,,,,-0.008669554896497011,,,0.0,0.0017166717619241378,,
2017-03-01,,0.0,,,,,0.005703646645137006,,,0.007557729339347841,0.005826862515864395,,
2017-03-02,,0.0,,,,,-0.003780980525835531,,,-0.013702141918034427,-0.0026238076780794595,,
2017-03-03,,0.0,,,,,-0.0018974934162676593,,,0.0077405279270079674,0.003997370356138008,,
2017-03-06,,0.0,,,,,-0.006349688534276199,,,-0.0006035849248803293,-0.00374322944324168,,
2017-03-07,,0.0,,,,,-0.008150481791506348,,,0.0006712275960309988,-0.0018788519355282807,,
2017-03-08,,0.0023175552779803876,,,,,-0.00019299323597588014,,,-0.0036894307072244947,-0.003079996013726549,,
2017-03-09,-0.013966069983222806,-0.0009634779799039261,,,,,-0.005981323666604088,,,-0.009762522660229922,0.003776079009220057,,
2017-03-10,0.010038376092616597,0.0,,,,,0.0023292492645714535,,,0.009348844994319538,0.007848950337025151,,
2017-03-13,0.004765188452487967,0.0,,,,,-0.0010067677702755295,,,0.014146253840463752,0.003817541662182844,,
2017-03-14,-0.009485110164116795,0.0003857796062620711,,,,,-0.002481221833628422,,,-0.0046496685430469364,-0.007521486599704419,,
2017-03-15,0.020519967473767275,0.0,,,,,0.012281362924827066,,,0.022188769280591547,0.013641343987021992,,
2017-03-16,-0.006702567247587221,0.0,,,,,-0.0036858234776339094,,,0.007850345803433356,0.0051745172429593644,,
2017-03-17,0.005398168033379891,0.0,,,,,0.0003854530355975605,,,-0.001635313229618851,0.0037106591126663258,,
2017-03-20,-0.010067077205990205,0.0,,,,,-0.0023885041949953667,,,0.00892120968548582,-0.0016652145577826793,,
2017-03-21,-0.025084848204503074,-0.005783793213516408,,,,,-0.018456877451136,,,-0.009131777763437876,-0.0031694012703553653,,
2017-03-22,0.004868054854833881,0.0,,,,,0.004760182022575776,,,0.0036994591838506174,-0.0011713148613897717,,
2017-03-23,-0.0011073475542145994,0.004266111507485126,,,,,0.001370467259557584,,,0.001616341165780355,0.0010054602928850631,,
2017-03-24,-0.00651249601009718,0.006236858849494098,,,,,-0.0021899945564459733,,,0.0033893768890267406,0.004183897342923348,,
2017-03-27,-0.0027892547577973437,0.0,,,,,0.0023511543425986936,,,-0.0028953986149178323,0.0017667086724766357,,
2017-03-28,0.016783252261677095,0.0,,,,,0.009871320928900085,,,0.002532643642932264,0.003909891409390243,,
2017-03-29,0.0027510949472611124,0.0,,,,,0.005042972698588777,,,-0.0007563167871561527,-0.003994045374538846,,
2017-03-30,0.007544341251287223,-0.0015449075845294091,,,,,0.004129740147438055,,,-0.005313879796477128,0.0008320342866829922,,
2017-03-31,0.006126622007888383,0.0,,,,,0.0010760727306335927,,,-0.007608877723512264,-0.0009976909190410055,,
2017-04-03,-0.010554762941562212,-0.002707083415385725,,,,,-0.007486927335831672,,,0.0008155536864891122,-0.003994030088780853,,
2017-04-04,-0.0009572976008193068,0.0,,,,,-0.002321141613505495,,,0.002559215098576706,0.0023393474535440273,,
2017-04-05,-0.0075289885454391525,0.0,,,,,-0.0038773944869457955,,,-0.0009268385389911149,-0.00516783126282605,,
2017-04-06,0.007586104237346625,0.0005428695947948814,,,,,0.0042816655390405245,,,-0.003254553304648522,-0.00150796059833469,,
2017-04-07,0.004106802307858981,0.0,,,,,0.0019381211507041307,,,-0.0017959245867373852,-8.387525260267203e-05,,
2017-04-10,0.002726647477092392,0.0,,,,,0.0007735390205760861,,,-0.006542336305298435,-0.00026848778525623285,,
2017-04-11,0.0013595823883154612,0.0,,,,,-0.0028989659903285725,,,0.00032918336687282057,0.0038778371675927126,,
2017-04-12,-0.028309653954234237,0.0,,,,,-0.002519800245312731,,,0.00444369403381395,0.002842948245479704,,
2017-04-13,-0.013484094704796723,-0.0057755696954407965,,,,,-0.008550369474018105,,,-0.003440949805916582,-0.009071259876656024,,
2017-04-17,0.009915029284295995,0.0,,,,,0.006663778025496558,,,0.008549870425600403,0.0046107608280527845,,
2017-04-18,-0.004207670585167911,0.0,,,,,-0.002725574008737519,,,-0.008151275427358162,-0.0031825124911524227,,
2017-04-19,0.0007043831753896779,0.0,,,,,0.005076005061709354,,,-0.0034516194594301775,-0.002856801926060082,,
2017-04-20,0.021041452064343824,0.0,,,,,0.011771639931018152,,,0.009351750143128834,0.007920564566372246,,
2017-04-21,-0.002687993315891757,0.0,,,,,-0.004338783503996968,,,-0.0009313822720553588,-0.00033450770933107776,,
2017-04-24,0.018659169740001147,0.0,,,,,0.010026549325076184,,,0.012921044163022755,0.024586071808716747,,
2017-04-25,0.011533373854413664,0.018206899868314252,,,,,0.001527770826609931,,,0.00947852702263785,0.008782271245479922,,
2017-04-26,-0.004024170226760937,0.0,,,,,0.004955936271834327,,,-0.003950846970270594,-0.0012622786059509616,,
2017-04-27,-0.004040429603273776,0.0,,,,,-0.0007588301995044011,,,-0.0020878249982900776,0.00032415601776158987,,
2017-04-28,-0.007437425723577751,0.0,,,,,-0.0082383288767931,,,0.0028967223350613303,-0.0014578016730268928,,
2017-05-01,0.0,0.0,,,,,0.0002680996226707144,,,0.0035301793488891064,0.004217411031575358,,
2017-05-02,0.0,0.0016463013459739884,,,,,0.0010330182702564805,,,0.004477258062140166,0.0030689840897220044,,
2017-05-03,-0.0027247900449572926,0.0,,,,,-0.003708254382449039,,,-0.0035021549937378493,-0.0011273328700607266,,
2017-05-04,-0.003415242036181043,0.0,,,,,0.000921061611745877,,,-0.008146798261397192,0.008221843483413815,,
2017-05-05,0.0027415291597570057,0.0,,,,,0.009814259028858352,,,0.0061199108855081175,0.010281590046269162,,
2017-05-08,-0.005468204821064582,0.004205025883867508,,,,,-0.0034170287739631044,,,0.0020810669006465776,-0.006695019025605098,,
2017-05-09,-0.0006872320150808076,0.0,,,,,0.003428744893924307,,,0.00750799319810902,-0.0036648349504609934,,
2017-05-10,0.0006877046277178334,0.0,,,,,0.0015187271211751785,,,0.003329651988902338,0.0009597174365816308,,
2017-05-11,-0.004811107536789483,-0.002093708842059616,,,,,-0.008339604292214364,,,0.005530906119888046,-0.0028119554554713044,,
2017-05-12,-0.011602090247146424,0.0,,,,,-0.008791924398313666,,,0.002986116012022144,0.004902816400087717,,
2017-05-15,0.005449915165189445,0.003356633600211545,,,,,0.006170351806882746,,,0.008226160922518488,0.0036668654183611427,,
2017-05-16,-0.0006950129243913361,0.0,,,,,-0.0044846327721298485,,,0.0012900156672510654,0.007625293434526004,,
2017-05-17,-0.026425435501015837,-0.006957430869856784,,,,,-0.01744123823324628,,,-0.014714105482322104,-0.008355639108330148,,
2017-05-18,0.002857136910093372,0.0,,,,,-0.0013713752557713565,,,-0.015438065782248045,0.002066761211297896,,
2017-05-19,0.014957323375716758,0.0,,,,,0.011183286647628243,,,0.019360217236076727,0.007456713697005846,,
2017-05-22,0.0042104115610488435,0.0034457076274765353,,,,,0.0038801396832746082,,,0.0010986133957007205,0.003779547586936438,,0.0
2017-05-23,0.006988070977965499,0.0,,,,,-0.0015459695986392852,,,-0.000611453339809831,-0.0015532956442639856,,-0.00010049760177921474
2017-05-24,-0.006245667863742588,0.004960216081973945,,,,,-0.0017810071632254898,,,0.00594599823888986,0.0007857398663133619,,0.0
2017-05-25,0.0,0.0,,,,,0.008377412059041855,,,0.004210691691306057,0.00014142013252782526,,0.00030027991060466164
2017-05-26,-0.0006982700221613847,0.00569444135150321,,,,,-0.0019232121519610068,,,0.003106096467438979,-0.004238687649964379,,0.0
2017-05-30,-0.0003493438620072453,0.0,,,,,0.0,,,-0.004644646085307791,-0.00039429030696813694,,0.0
2017-05-31,-0.003844757603395532,0.0,,,,,-0.005009673344460341,,,-0.005133081052620003,0.003075450771168553,,0.00019971223846915187
2017-06-01,0.012280560970756138,0.0,,,,,0.017040959343674444,,,0.006722982490019458,0.005346098281332479,,0.0
2017-06-02,0.00921999678449148,0.0098150848947125,,,,,0.001904343077801629,,,0.005435632869492002,0.011416803706457035,,0.00010007513759857645
2017-06-05,-0.005357823849539423,0.0001869511333600915,,,,,-0.00380110330949035,,,0.0007723617902517521,-0.006973689358670154,,0.0
2017-06-06,-0.015193236550706368,0.0,,,,,-0.005684609210277469,,,-0.0012347108075780877,-0.0027251501075481466,,1.9974795439914317e-05
2017-06-07,-0.0022442741905649433,0.0,,,,,-0.0014581540991820408,,,-0.0013909099363995647,0.00042162207548424036,,0.0
2017-06-08,0.015603300597427427,-0.00304627445164396,,,,,0.004111807253357469,,,0.008356725363217077,-0.00157644479588126,,0.0002792592652767212
2017-06-09,0.009688595704028247,0.0,,,,,0.0015302404768628985,,,-0.008901176936157884,-0.005330562499610614,,0.0
2017-06-12,-0.0006853478538095814,0.0,,,,,-0.00026710010632191583,,,-0.009445784963533543,-0.0023102767208512676,,0.0
2017-06-13,0.008230296967893791,0.0035245030332684557,,,,,0.0041280712733662295,,,0.008597738046018488,0.00957758895312244,,0.00020016592274063605
2017-06-14,-0.014966058750564448,0.0,,,,,-0.005747884340355114,,,-0.0018598167434737967,0.0009362071153538043,,0.0
2017-06-15,-0.01001362788287874,-0.0043336397466088306,,,,,-0.0034455495367287092,,,-0.007298070575691651,-0.011691381186747507,,0.0
2017-06-16,0.001674276440599698,0.0012568536066148717,,,,,-0.0038415573557354366,,,0.0007820027699945165,0.008706586907972325,,0.0
2017-06-19,0.013998076523247471,0.0,,,,,0.00809849414375674,,,0.00984702623613698,0.003721452553450799,,0.0
2017-06-20,-0.017170380388160544,0.005995956739570207,,,,,-0.008837124777096417,,,-0.011429676101138875,-0.007761922627905871,,0.0
2017-06-21,-0.011879727684528496,0.0,,,,,-0.0022770406095647955,,,0.003407098102927497,-0.0025540503419522187,,0.0003993919994742523
2017-06-22,0.0063647845009779935,0.0,,,,,0.008123733371380837,,,0.005564660318502224,0.001120338519987829,,0.0
2017-06-23,0.007730114774222363,-0.0018628146165677872,,,,,0.0019185242478727549,,,0.004377110327058231,-0.0030375481474821386,,0.0002394822371116767
2017-06-26,0.003207870708634708,0.0,,,,,0.006894085212451273,,,0.008404520718098496,0.005291943194998927,,-0.00039999614323527055
2017-06-27,-0.004587816003446599,-0.005998626337586521,,,,,-0.002557544757033292,,,-0.009414883932651552,-0.0007978946367817041,,0.0
2017-06-28,0.01326825315449498,0.0,,,,,0.005740445804979233,,,0.007167207197092962,0.008141963617767312,,0.0
2017-06-29,-0.006891888438650962,0.0,,,,,-0.008865980547542507,,,-0.013613922710266957,-0.00839272644830813,,0.0
2017-06-30,0.012144485896586676,0.0027346752120780415,,,,,0.0039543772521548615,,,0.007685262988944119,0.0003833693414470041,,0.00019998259941278462
2017-07-03,0.007130515923971403,0.0,,,,,0.0049712538432769016,,,0.001711873060911362,-0.0011814014709439213,,0.00020013358152692895
2017-07-05,-0.0006126628155194158,0.0,,,,,-0.0015221225773546232,,,-0.0009321921595327742,0.0001597642522617182,,0.0
2017-07-06,-0.004087287742469692,-0.005078235805813791,,,,,-0.01509132454380635,,,-0.009020170603974642,-0.005752480722885256,,0.0
2017-07-07,0.0006840791018953851,0.0,,,,,0.007196844900686061,,,0.0034525123420428017,0.0016071606646117509,,0.0
2017-07-10,0.0,0.0,,,,,-0.004110608716836772,,,0.005474009540402225,0.0025673915660837654,,0.0
2017-07-11,-0.002050490952948736,0.0037807810849432855,,,,,0.0011574655223127728,,,0.009488319366082631,0.00272103805137891,,-0.0002000935360909617
2017-07-12,0.009588848574212605,0.0,,,,,0.004893150197116114,,,0.018643989670620975,0.008938386470198845,,0.0005996368759491055
2017-07-13,-0.0040704461436392725,0.0,,,,,0.006710085783062869,,,0.0036302028203616388,0.0023415711767043046,,-0.00019972736689577442
2017-07-14,0.009536662482316771,0.0,,,,,0.005142045688469654,,,0.010700926326725035,0.0065025515634027364,,0.0001997672658857752
2017-07-17,-0.004048541270779582,0.0,,,,,0.006062941611269634,,,-0.0019386349504681988,-0.002508792175879848,,0.0
2017-07-18,-0.0037260331196287133,0.013465352394500307,,,,,-0.008662838945989182,,,0.004288303571164942,0.001933483304609851,,0.0003999318655805162
2017-07-19,0.007004197940410517,0.0,,,,,0.00919457639520549,,,0.006144074835859659,0.004346202546182232,,0.0
2017-07-20,-0.0024311609321049366,0.0,,,,,-0.0019577597978281958,,,0.0,0.0042180683579513545,,0.0
2017-07-21,-0.002843187499090183,0.0,,,,,-0.0015090015971768178,,,0.000739266134313521,-0.004200350990346657,,0.0
2017-07-24,-0.005431150388121031,0.0,,,,,-0.0007556410621580856,,,0.002792674015754004,-0.0024995332232544687,,-9.538820899823719e-08
2017-07-25,0.010239008043024134,0.0,,,,,0.009073613309612316,,,-0.002018713265461547,0.002035890360548409,,0.0
2017-07-26,-0.008783782866283452,0.00750718767346914,,,,,-0.002247900324242047,,,0.006171582280911414,0.006095778425827314,,0.0007992578796629513
2017-07-27,-0.006134836954262091,0.000405661556159842,,,,,-0.003154421276335584,,,-0.005282776124273969,-0.0013982570825598062,,-0.0009988701710870185
2017-07-28,-0.007544685848753563,0.0,,,,,-0.0009789612406848613,,,-0.001622547114264461,0.0004976893257944148,,0.0
2017-07-31,0.003455504682847721,-0.0023968097837266944,,,,,0.0022624785960811966,,,0.002068687654372514,0.0032186500642268356,,0.0007997997209143737
2017-08-01,-0.009642094808211432,0.0,,,,,-0.0011289398411893359,,,0.005602885251126732,0.0059054319962306145,,0.0
2017-08-02,0.002086279275761438,-0.0024206583581384278,,,,,-0.0033898839876964626,,,0.0010265247666028099,0.0,,0.00019990930199820234
2017-08-03,-0.003469962693072093,0.0005555517113657871,,,,,0.0015117680971739045,,,-0.006005557675081485,0.0009246074583693087,,0.00039945275639552413
2017-08-04,0.0013928600893207133,0.0,,,,,-0.0030188872292444824,,,0.0038314254080793475,0.00030791778304428696,,0.0
2017-08-07,0.00445081297529315,0.0,,,,,0.004920535667405579,,,0.006606007988434914,0.0,,0.0
2017-08-08,-0.0016617113080268364,0.005554499211133379,,,,,0.0007535337373441031,,,0.0014582635391828802,-0.003231923483166921,,0.0
2017-08-09,-0.006934833829624343,0.0,,,,,-0.0037639842056746975,,,-0.007718211728793611,-0.0027790981491148115,,0.0005990827973774149
2017-08-10,-0.018156283651303173,0.0,,,,,-0.01926697542286382,,,-0.021573103662265836,-0.013469400287749567,,-0.00019947948708154417
2017-08-11,0.002133475889049441,-0.016571451519010183,,,,,0.0015406250062348636,,,0.0022498710573408687,0.0,,0.00041884764897703874
2017-08-14,0.0077360344520434055,0.010859045426484304,,,,,0.009615480389888686,,,0.010625795464681342,0.00706200935830914,,-0.0004186722890731076
2017-08-15,-0.00485948249451873,0.0,,,,,-0.004952059204405446,,,0.0001477319069411731,-0.002212939807345493,,0.0
2017-08-16,0.004954042320178376,0.000185520790177085,,,,,0.002679578071636657,,,0.007551244377525412,0.007371930408858862,,0.00039913381010991955
2017-08-17,-0.02098572176949487,0.0,,,,,-0.014509470872588026,,,-0.010727413136173536,-0.008992421539233297,,0.0001997252777852232
2017-08-18,-0.0008632483247322797,0.0,,,,,-0.005811270517853462,,,0.004768380699389452,0.0008917259562359892,,-0.000199685395564142
2017-08-21,-0.006695647330067778,0.0,,,,,-0.0003896591824897877,,,0.0036811229690727476,-0.0014535667926636187,,0.0
2017-08-22,0.021236439634634063,0.0,,,,,0.012475534745731265,,,0.01207820993242259,0.0058857804248888534,,0.0003992601596907175
2017-08-23,-0.004967821377228843,-0.007963034385421897,,,,,-0.002233479367522162,,,0.004657337456662303,-0.0006224705474654479,,0.0001997407272102958
2017-08-24,-0.001212624395416917,0.0005600442265034644,,,,,0.00011584782618889733,,,0.002028230940334108,-0.0015104919374376857,,-0.00025992505557659307
2017-08-25,-0.00021420169432462277,0.00037310043578586694,,,,,0.008682279777545876,,,0.005349237392032302,0.00572341196710191,,0.0
2017-08-28,0.002857136910093372,-0.0022380879785082186,,,,,-0.0019127785721245738,,,-0.004745606357519971,-0.0012405011091436435,,0.00019937209685205737
2017-08-29,0.009259401074384055,0.0,,,,,-0.004982858772477838,,,-0.0005200804986079666,-0.002328810166122186,,0.00019999838250583934
2017-08-30,0.014114152935601032,0.007663578701385454,,,,,0.00808923549867191,,,0.0032669255114012863,-0.0021944089197215577,,0.0
2017-08-31,0.0027835012762318367,0.005008450416181587,,,,,0.006114168783516893,,,0.001225030996575116,0.008281504428995445,,0.00019938762504900787
2017-09-01,0.008327673372616085,0.0021964127740921047,,,,,0.0060765852615096705,,,0.0020864393938593295,0.0015467525063057597,,-0.0001993478775490498
